,year,type,country,activity,age,species,month,fatal,gender
1087,1982,Unprovoked,usa,Free diving for abalone from Zodiac (submerged),28.0,White,Sep,N,M
1088,1982,Invalid,usa,Surfing,17.0,Unspecified,Aug,Unknown,M
1089,1982,Invalid,south africa,Boogie boarding,20.0,Unspecified,Jul,Unknown,M
1090,1982,Unprovoked,south africa,Paddleskiing,38.0,White,Jul,N,M
1091,1982,Unprovoked,usa,Paddle Boarding,26.0,White,Jul,N,M
1092,1982,Unprovoked,usa,Swimming,17.0,Unspecified,Jul,N,M
1093,1982,Unprovoked,south africa,Surfing,27.0,White,Jun,Y,M
1094,1982,Unprovoked,usa,Swimming,20.0,Unspecified,Jun,N,M
1095,1982,Unprovoked,south africa,Swimming,20.0,Unspecified,Jan,N,M
1096,1981,Unprovoked,usa,Surfing,24.0,White,Dec,Y,M
1097,1981,Unprovoked,usa,Swimming,19.0,Unspecified,Oct,N,M
1098,1981,Unprovoked,usa,Swimming,26.0,Tiger,Sep,Y,M
1099,1981,Unprovoked,bahamas,Snorkeling on surface,53.0,Unspecified,Aug,N,M
1100,1981,Unprovoked,south africa,Surfing,32.0,Unspecified,Jul,N,M
1101,1981,Unprovoked,south korea,Shell diving,27.0,White,May,Y,F
1102,1981,Unprovoked,south africa,Surfing,27.0,Unspecified,May,N,M
1103,1981,Unprovoked,south africa,Surfing,19.0,Unspecified,May,N,M
1104,1981,Unprovoked,south africa,Surfing,24.0,Tiger,May,N,M
1105,1981,Unprovoked,usa,Standing / Wading,19.0,Bull,Mar,N,M
1106,1981,Unprovoked,usa,Surfing,24.0,Unspecified,Mar,N,M
1107,1981,Unprovoked,south africa,Swimming,30.0,Unspecified,Feb,N,M
1108,1981,Unprovoked,usa,Surfing,15.0,Unspecified,Feb,N,M
1109,1981,Unprovoked,australia,Surf-skiing,27.0,Tiger,Unknown,N,M
1110,1980,Unprovoked,south africa,Paddleskiing,25.0,Unspecified,Unknown,N,M
1111,1980,Unprovoked,reunion,Spearfishing,22.0,White,Nov,N,M
1112,1980,Unprovoked,usa,Surfing,29.0,White,Oct,N,M
1113,1980,Unprovoked,usa,Surfing,19.0,White,Oct,N,M
1114,1980,Unprovoked,usa,Standing,22.0,Unspecified,Jul,N,F
1115,1980,Unprovoked,south africa,Surfing,22.0,Unspecified,May,N,M
1116,1980,Unprovoked,mexico,Body surfing,13.0,Tiger,Apr,N,F
1117,1980,Unprovoked,south africa,Body boarding,24.0,White,Jan,N,M
1118,1980,Provoked,south africa,Spearfishing,29.0,Unspecified,Jan,N,M
1119,1980,Unprovoked,south africa,Swimming,25.0,Unspecified,Jan,N,M
1120,1980,Invalid,south africa,Spearfishing,20.0,Unspecified,Unknown,Unknown,M
1121,1979,Unprovoked,usa,Surfing,20.0,White,Nov,N,M
1122,1979,Provoked,south africa,Spearfishing,25.0,White,Unknown,N,M
1123,1979,Unprovoked,usa,Surfing,27.0,Unspecified,Mar,N,M
1124,1979,Unprovoked,south africa,"Surfing, collided with shark",19.0,Unspecified,Feb,N,M
1125,1978,Unprovoked,south africa,Spearfishing,23.0,White,Dec,Y,M
1126,1978,Unprovoked,south africa,Spearfishing,27.0,White,Sep,N,M
1127,1978,Unprovoked,south africa,Surfing,17.0,Unspecified,Jan,N,M
1128,1977,Unprovoked,south africa,Surfing,18.0,Tiger,Dec,N,M
1129,1977,Unprovoked,south africa,Spearfishing,25.0,White,Oct,N,M
1130,1977,Unprovoked,australia,Surfing,17.0,White,Aug,N,M
1131,1977,Unprovoked,usa,Free diving for abalone (surfacing),20.0,White,Aug,N,M
1132,1977,Provoked,usa,Spearfishing / Scuba diving,27.0,Bull,Jun,N,M
1133,1976,Unprovoked,usa,Hookah diving for abalone (submerged),29.0,White,Dec,N,M
1134,1976,Unprovoked,south africa,"Thrashing the water / imitating the shark victim from ""Jaws""",19.0,White,Nov,N,M
1135,1976,Unprovoked,usa,Surfing,19.0,Bull,Nov,N,M
1136,1976,Unprovoked,usa,Surfing,25.0,White,Oct,N,M
1137,1976,Unprovoked,south africa,Surfing,20.0,White,Oct,N,M
1138,1976,Unprovoked,usa,Surfing,15.0,Tiger,Sep,N,M
1139,1976,Unprovoked,usa,Surfing,19.0,White,Aug,N,M
1140,1976,Unprovoked,usa,Skindiving,17.0,Unspecified,Jun,N,M
1141,1975,Unprovoked,usa,Scuba diving & spearfishing,27.0,White,Dec,N,M
1142,1975,Unprovoked,south africa,Standing,33.0,Unspecified,Nov,N,M
1143,1975,Unprovoked,south africa,Surfing,19.0,White,Aug,N,M
1144,1975,Unprovoked,usa,Floating on a small orange raft ,20.0,Unspecified,Aug,N,M
1145,1975,Unprovoked,usa,Free diving for abalone,44.0,White,Aug,N,M
1146,1975,Unprovoked,australia,Scuba diving for abalone,37.0,White,Jul,Y,M
1147,1975,Unprovoked,usa,Scuba diving for abalone (at surface),23.0,White,Jul,N,M
1148,1975,Unprovoked,usa,Hookah diving for abalone,34.0,White,Jul,N,M
1149,1975,Unprovoked,usa,Swimming,14.0,Unspecified,Jul,N,F
1150,1975,Unprovoked,usa,Swimming ,18.0,Unspecified,Jun,N,M
1151,1975,Unprovoked,south africa,Surfing,16.0,Unspecified,Feb,N,M
1152,1975,Unprovoked,australia,Swimming underwater from crayfish cage to a fishing bait,12.0,White,Feb,Y,M
1153,1974,Unprovoked,usa,Surfing,17.0,White,Sep,N,M
1154,1974,Unprovoked,usa,Hookah diving for abalone,29.0,White,Sep,N,M
1155,1974,Unprovoked,israel,Swimming,20.0,Unspecified,Sep,N,F
1156,1974,Unprovoked,usa,Scuba diving (but on surface),41.0,White,Sep,N,M
1157,1974,Unprovoked,usa,Scuba diving (but on surface),48.0,White,Sep,N,M
1158,1974,Unprovoked,usa,Surfing,24.0,White,Sep,N,M
1159,1974,Unprovoked,usa,Free diving (but on surface),45.0,White,May,N,M
1160,1974,Unprovoked,south africa,Spearfishing,22.0,Unspecified,Apr,N,M
1161,1974,Unprovoked,south africa,Surfing,17.0,Unspecified,Apr,N,M
1162,1974,Unprovoked,south africa,Surfing,21.0,Unspecified,Mar,N,M
1163,1974,Unprovoked,south africa,Swimming,33.0,Unspecified,Jan,N,M
1164,1973,Unprovoked,bahamas,"Free diving, Spearfishing",11.0,Bull,Sep,N,M
1165,1973,Unprovoked,mexico,"Free diving, Spearfishing",37.0,White,Sep,Y,M
1166,1973,Unprovoked,south africa,Spearfishing,26.0,Unspecified,Mar,N,M
1167,1972,Unprovoked,mozambique,Swimming,25.0,Unspecified,Dec,N,M
1168,1972,Unprovoked,usa,Surfing,22.0,Unspecified,Jun,N,M
1169,1972,Unprovoked,usa,Free diving for abalone,32.0,White,May,N,M
1170,1972,Unprovoked,australia,Surfing,18.0,Unspecified,Feb,N,M
1171,1972,Unprovoked,south africa,Sitting in shallows,30.0,Unspecified,Jan,N,F
1172,1972,Unprovoked,mozambique,Standing,24.0,White,Jan,N,M
1173,1971,Unprovoked,south africa,Swimming,16.0,White,Dec,N,F
1174,1971,Unprovoked,usa,Surfing,18.0,Unspecified,Oct,N,M
1175,1971,Unprovoked,south africa,Swimming,25.0,Unspecified,Oct,N,M
1176,1971,Unprovoked,usa,Scuba diving,30.0,White,Oct,N,M
1177,1971,Unprovoked,croatia,Swimming,34.0,White,Sep,Y,M
1178,1971,Provoked,australia,Scuba diving & feeding fish,26.0,Grey,Aug,N,M
1179,1971,Unprovoked,south africa,Surfing,21.0,White,Jun,N,M
1180,1971,Unprovoked,south africa,Swimming,50.0,White,Apr,Y,M
1181,1971,Unprovoked,new zealand,Surfing,16.0,White,Mar,N,M
1182,1970,Unprovoked,micronesia,Diving,43.0,Unspecified,Sep,N,M
1183,1970,Provoked,south africa,Scuba Diving,25.0,Unspecified,Jun,N,M
1184,1969,Unprovoked,usa,Free diving for abalone,53.0,White,Sep,N,M
1185,1969,Unprovoked,usa,Body surfing,13.0,Unspecified,Aug,N,M
1186,1969,Provoked,usa,Diving,23.0,Unspecified,May,N,M
1187,1969,Unprovoked,usa,Surfing,16.0,White,Mar,N,M
1188,1969,Provoked,australia,Fishing,49.0,Unspecified,Feb,N,M
1189,1968,Provoked,australia,Feeding mullet to sharks,27.0,Grey,Dec,N,M
1190,1968,Unprovoked,new zealand,Surfing,17.0,White,Dec,N,M
1191,1968,Unprovoked,new zealand,Spearfishing,24.0,White,Sep,Y,M
1192,1968,Unprovoked,columbia,Dynamite fishing,18.0,Unspecified,Aug,N,M
1193,1968,Unprovoked,usa,Free diving,25.0,White,Jul,N,M
1194,1968,Unprovoked,usa,Spearfishing using Scuba,33.0,Unspecified,Jul,N,M
1195,1968,Invalid,usa,Wading,63.0,Unspecified,Apr,Unknown,M
1196,1968,Unprovoked,south africa,Wading & pushing dinghy toward  the shallows,35.0,Unspecified,Mar,N,M
1197,1968,Invalid,usa,Treading water,28.0,Unspecified,Mar,Unknown,M
1198,1968,Unprovoked,australia,Spearfishing,26.0,Unspecified,Feb,N,M
1199,1967,Unprovoked,south africa,Surfing,22.0,Unspecified,Dec,N,M
1200,1967,Unprovoked,usa,Standing on sandbar,19.0,Unspecified,Oct,N,M
1201,1967,Provoked,usa,Pulling shark from the water,24.0,Unspecified,Aug,N,M
1202,1967,Unprovoked,australia,"Spearfishing, dived to pick up a float line",23.0,White,Aug,Y,M
1203,1967,Invalid,australia,Anti-sabotage night dive exercise alongside destroyer (Scuba diving),19.0,Unspecified,Aug,Unknown,M
1204,1967,Unprovoked,usa,Spearfishing,15.0,Unspecified,Aug,N,M
1205,1967,Unprovoked,bahamas,Photographing sharks underwater using Scuba,41.0,Unspecified,Aug,N,M
1206,1967,Provoked,usa,Spearfishing,26.0,Unspecified,Jun,N,M
1207,1967,Unprovoked,south africa,Spearfishing,32.0,White,Mar,N,M
1208,1967,Provoked,australia,Spearfishing,36.0,Grey,Mar,N,M
1209,1967,Unprovoked,new zealand,Lifesaving drill,21.0,White,Mar,Y,M
1210,1966,Unprovoked,papua new guinea,Swimming,13.0,Unspecified,Oct,Y,F
1211,1966,Unprovoked,papua new guinea,Bathing,8.0,Unspecified,Oct,Y,F
1212,1966,Unprovoked,australia,"Free diving, carrying speargun",32.0,Unspecified,Sep,N,M
1213,1966,Unprovoked,australia,Spearfishing,43.0,Unspecified,Sep,N,M
1214,1966,Unprovoked,new britain,Swimming,13.0,Unspecified,Aug,Y,F
1215,1966,Unprovoked,new britain,Diving into water,9.0,Unspecified,Aug,Y,F
1216,1966,Invalid,usa,Spearfishing on Scuba,26.0,Unspecified,Aug,Unknown,M
1217,1966,Unprovoked,usa,Wading,8.0,Unspecified,Aug,N,M
1218,1966,Provoked,usa,Killing a shark,34.0,Unspecified,Jul,N,M
1219,1966,Invalid,usa,Free diving,46.0,Unspecified,Jul,Unknown,M
1220,1966,Provoked,usa,Clamming,15.0,Unspecified,Jun,N,M
1221,1966,Provoked,usa,Fishing,18.0,Unspecified,Jun,N,M
1222,1966,Unprovoked,usa,Swimming,18.0,Unspecified,Jun,N,M
1223,1966,Invalid,usa,Spearfishing / Scuba diving,24.0,Unspecified,May,Unknown,M
1224,1966,Unprovoked,australia,Treading water,13.0,White,Feb,N,M
1225,1966,Provoked,south africa,Helping men land a shark,33.0,Unspecified,Jan,N,M
1226,1966,Unprovoked,usa,Free diving / spearfishing (resting on the surface),29.0,White,Jan,N,M
1227,1966,Unprovoked,south africa,Standing,16.0,Unspecified,Jan,N,M
1228,1966,Unprovoked,south africa,Body surfing,15.0,Unspecified,Jan,N,M
1229,1966,Unprovoked,usa,Swimming,35.0,Unspecified,Jan,N,M
1230,1966,Invalid,usa,Walking,15.0,Unspecified,Unknown,Unknown,F
1231,1965,Unprovoked,australia,Surfing,24.0,Grey,Nov,N,M
1232,1965,Invalid,usa,Surfing,19.0,Unspecified,Apr,Unknown,M
1233,1965,Unprovoked,usa,Spearfishing,28.0,White,Apr,N,M
1234,1965,Unprovoked,palau,Walking on reef,8.0,Tiger,Apr,N,M
1235,1965,Unprovoked,usa,Paddling on surfboard,17.0,Unspecified,Apr,N,M
1236,1965,Unprovoked,usa,Free diving,16.0,Unspecified,Mar,N,M
1237,1965,Unprovoked,south africa,Treading water,25.0,Unspecified,Feb,N,M
1238,1965,Unprovoked,usa,Scuba diving,18.0,Unspecified,Feb,N,M
1239,1965,Unprovoked,south africa,Paddling rescue ski,22.0,White,Jan,N,M
1240,1964,Unprovoked,south africa,Swimming,19.0,Unspecified,Dec,N,M
1241,1964,Unprovoked,papua new guinea,"Canoe swamped, swimming back to canoe",28.0,Unspecified,Dec,N,M
1242,1964,Unprovoked,australia,Free diving with seals,25.0,White,Nov,N,M
1243,1964,Unprovoked,australia,"Surfing, but swimming to his board",19.0,Grey,Oct,N,M
1244,1964,Unprovoked,taiwan,Swimming,20.0,Unspecified,Sep,N,M
1245,1964,Unprovoked,mexico,Floating on his back in an inner tube,19.0,Unspecified,Aug,N,M
1246,1964,Invalid,usa,Spearfishing / free diving,18.0,Unspecified,Aug,Unknown,M
1247,1964,Unprovoked,usa,Spearfishing using scuba,28.0,Unspecified,Aug,N,M
1248,1964,Invalid,usa,Attempting to swim across the Atlantic Ocean,29.0,Unspecified,Jun,Unknown,F
1249,1964,Invalid,south africa,Swimming,40.0,Unspecified,Jun,Unknown,M
1250,1964,Unprovoked,fiji,Spearfishing,35.0,Tiger,May,Y,M
1251,1964,Unprovoked,usa,Skin diving ,38.0,Unspecified,Mar,N,M
1252,1964,Unprovoked,new zealand,Spearfishing,26.0,White,Feb,N,M
1253,1964,Unprovoked,south africa,Body boarding,25.0,White,Feb,N,M
1254,1964,Unprovoked,new zealand,Swimming,19.0,White,Feb,Y,M
1255,1964,Invalid,australia,Swimming,23.0,Unspecified,Feb,Unknown,M
1256,1964,Unprovoked,usa,Spearfishing / Scuba diving (at surface),21.0,White,Jan,N,M
1257,1963,Unprovoked,south africa,Standing,20.0,Unspecified,Dec,N,F
1258,1963,Unprovoked,south africa,Swimming ,24.0,Unspecified,Dec,N,M
1259,1963,Provoked,south africa,Helping friend land hooked shark,13.0,Unspecified,Dec,N,M
1260,1963,Unprovoked,south africa,Splashing in surf,15.0,Unspecified,Dec,Y,M
1261,1963,Unprovoked,australia,Spearfishing,23.0,White,Dec,N,M
1262,1963,Unprovoked,new zealand,Treading water while alongside capsized yacht,20.0,Unspecified,Nov,N,M
1263,1963,Provoked,papua new guinea,Fishing / standing in waist deep water,18.0,Tiger,Nov,N,F
1264,1963,Unprovoked,fiji,Fishing,21.0,Tiger,Nov,N,F
1265,1963,Unprovoked,palau,Fishing,35.0,Unspecified,Nov,N,M
1266,1963,Unprovoked,usa,"Surf fishing, wading ",28.0,Unspecified,Oct,N,M
1267,1963,Unprovoked,solomon islands,Spearing fish,30.0,Unspecified,Sep,Y,M
1268,1963,Provoked,australia,Surfing,18.0,Unspecified,Sep,N,M
1269,1963,Provoked,usa,"Spearfishing, pulled sharks tail",16.0,Unspecified,Sep,N,M
1270,1963,Unprovoked,federated states of micronesia,Spearfishing,26.0,Tiger,Jul,N,M
1271,1963,Unprovoked,greece,Swimming,42.0,White,Jun,Y,F
1272,1963,Provoked,papua new guinea,Fishing,30.0,Unspecified,Jun,N,M
1273,1963,Unprovoked,usa,Swimming,25.0,Unspecified,Apr,Y,M
1274,1963,Unprovoked,usa,Surfing ,15.0,Unspecified,Apr,N,M
1275,1963,Unprovoked,australia,Spearfishing,18.0,Unspecified,Feb,N,M
1276,1963,Unprovoked,fiji,Spearfishing,28.0,White,Feb,N,M
1277,1963,Unprovoked,australia,Wading,32.0,Bull,Jan,Y,F
1278,1963,Invalid,australia,Swimming,25.0,Unspecified,Jan,Unknown,M
1279,1963,Unprovoked,south africa,"Free diving, hunting crayfish",27.0,Unspecified,Jan,N,M
1280,1963,Unprovoked,south africa,Spearfishing,24.0,Unspecified,Jan,N,M
1281,1962,Unprovoked,australia,Spearfishing,16.0,White,Dec,Y,M
1282,1962,Unprovoked,usa,Spearfishing / Scuba diving (at surface),24.0,White,Nov,N,M
1283,1962,Unprovoked,mexico,Wading,32.0,Unspecified,Oct,Y,M
1284,1962,Unprovoked,british west indies,Spearfishing,24.0,Unspecified,Sep,N,M
1285,1962,Unprovoked,italy,Spearfishing with Scuba gear,28.0,White,Sep,Y,M
1286,1962,Provoked,papua new guinea,Fishing,49.0,Unspecified,Aug,N,M
1287,1962,Provoked,usa,Diving for abalone,39.0,Unspecified,Aug,N,M
1288,1962,Unprovoked,usa,Surf fishing in waist-deep water,40.0,Unspecified,Aug,Y,M
1289,1962,Unprovoked,usa,Standing,24.0,Unspecified,Aug,N,M
1290,1962,Provoked,usa,Fishing for albacore,19.0,Unspecified,Jul,N,M
1291,1962,Unprovoked,usa,Rolled off raft,11.0,Unspecified,Jun,N,M
1292,1962,Provoked,usa,"Scuba diving, attempting to catch a captive shark",55.0,Unspecified,Jun,N,M
1293,1962,Unprovoked,south africa,Wading,13.0,Unspecified,Apr,N,M
1294,1962,Unprovoked,papua new guinea,Swimming,10.0,Unspecified,Mar,Y,M
1295,1962,Unprovoked,south africa,Treading water,13.0,White,Feb,Y,M
1296,1962,Unprovoked,australia,Swimming,35.0,Unspecified,Feb,N,M
1297,1962,Unprovoked,new zealand,Splashing ,18.0,Unspecified,Jan,N,M
1298,1962,Invalid,south africa,"Fishing, slipped on rocks & fell into sea",40.0,Unspecified,Jan,Unknown,M
1299,1962,Unprovoked,usa,Spearfishing / Scuba diving (at surface),29.0,White,Jan,N,M
1300,1962,Unprovoked,australia,Surfing,19.0,Unspecified,Jan,N,M
1301,1962,Unprovoked,papua new guinea,Spearfishing,24.0,White,Jan,N,M
1302,1962,Unprovoked,new zealand,Surf fishing,54.0,Unspecified,Jan,N,F
1303,1962,Unprovoked,marshall islands,Fishing with hand net in 2' of water,57.0,Unspecified,Jan,N,M
1304,1961,Unprovoked,australia,Standing,18.0,Unspecified,Dec,Y,F
1305,1961,Unprovoked,australia,Standing,24.0,Unspecified,Dec,N,M
1306,1961,Unprovoked,south africa,Treading water,18.0,Unspecified,Dec,N,M
1307,1961,Provoked,australia,Spearfishing,23.0,Grey,Dec,N,M
1308,1961,Unprovoked,australia,"Surfing, pushing board ashore",22.0,Unspecified,Dec,Y,M
1309,1961,Unprovoked,australia,Swimming with other crew near wharf,17.0,Unspecified,Dec,N,M
1310,1961,Unprovoked,croatia,Swimming,19.0,White,Sep,Y,M
1311,1961,Unprovoked,usa,Swimming,16.0,White,Aug,N,M
1312,1961,Unprovoked,usa,Wading,19.0,White,Aug,N,M
1313,1961,Unprovoked,usa,"Net fishing, picking catch from the net",38.0,Unspecified,Aug,N,M
1314,1961,Provoked,usa,Spearfishing,57.0,Unspecified,Jul,N,M
1315,1961,Unprovoked,italy,Spearfishing,21.0,White,Jul,N,M
1316,1961,Unprovoked,usa,Free diving for abalone,20.0,White,May,N,M
1317,1961,Unprovoked,usa,Walking in chest-deep water,52.0,Unspecified,May,N,M
1318,1961,Invalid,usa,Splashing ,10.0,Unspecified,Apr,Unknown,M
1319,1961,Unprovoked,mozambique,Swimming,37.0,Unspecified,Apr,N,M
1320,1961,Unprovoked,australia,"Checking fish traps, fell into the water",40.0,Unspecified,Apr,N,M
1321,1961,Unprovoked,mozambique,"Swimming, using bundles of sticks as raft",38.0,Unspecified,Apr,Y,M
1322,1961,Unprovoked,australia,Swimming,24.0,Unspecified,Mar,N,M
1323,1961,Unprovoked,australia,Spearfishing,21.0,White,Mar,N,M
1324,1961,Unprovoked,north pacific ocean,Free diving,33.0,Grey,Mar,N,M
1325,1961,Unprovoked,south africa,"Spearfishing, shark grabbed his white t-shirt and towed him ",27.0,Unspecified,Feb,N,M
1326,1961,Unprovoked,south africa,Swimming,14.0,Unspecified,Feb,Y,M
1327,1961,Unprovoked,south africa,Swimming,15.0,White,Jan,N,M
1328,1961,Provoked,australia,Collecting aquarium specimens,27.0,Unspecified,Jan,N,M
1329,1961,Unprovoked,south africa,Standing,13.0,White,Jan,N,M
1330,1960,Unprovoked,south africa,Swimming,25.0,White,Dec,Y,M
1331,1960,Unprovoked,australia,"Fishing, when line became snagged on rock & he dived into water to free it ",33.0,Grey,Dec,Unknown,M
1332,1960,Unprovoked,australia,Swimming,41.0,Unspecified,Nov,Unknown,M
1333,1960,Provoked,usa,Holding shark on leader & dangling it above the water,15.0,Lemon,Aug,N,M
1334,1960,Provoked,usa,"Fishing, tossing netted shark onboard",41.0,Unspecified,Jul,N,M
1335,1960,Unprovoked,usa,Scuba diving,39.0,Unspecified,Jun,N,M
1336,1960,Unprovoked,bermuda,Free diving but treading water at surface,25.0,Unspecified,May,N,M
1337,1960,Unprovoked,usa,Swimming ,16.0,White,May,N,F
1338,1960,Unprovoked,south africa,Treading water,16.0,White,Apr,N,M
1339,1960,Unprovoked,usa,Skindiving for abalone (but at surface),48.0,White,Apr,N,M
1340,1960,Invalid,bermuda,Floating on a raft,21.0,Unspecified,Apr,Unknown,M
1341,1960,Unprovoked,australia,Surfing,17.0,White,Apr,N,M
1342,1960,Unprovoked,usa,Treading water,42.0,Unspecified,Mar,N,M
1343,1960,Unprovoked,australia,"Wading, fishing for flounder",30.0,Unspecified,Feb,N,M
1344,1960,Invalid,usa,Spearfishing,36.0,Unspecified,Feb,Unknown,M
1345,1960,Unprovoked,australia,Free diving,13.0,Bull,Jan,Y,M
1346,1959,Unprovoked,australia,Body surfing,19.0,Unspecified,Nov,N,M
1347,1959,Unprovoked,australia,Standing in chest-deep water,17.0,Unspecified,Nov,N,M
1348,1959,Unprovoked,australia,Trailing the field in a surf race,19.0,Unspecified,Nov,N,M
1349,1959,Unprovoked,usa,Swimming at surface through school of feeding 2.5' to 5 sharks,21.0,Unspecified,Nov,N,M
1350,1959,Unprovoked,usa,Diving for abalone,30.0,White,Oct,N,M
1351,1959,Unprovoked,fiji,Spearfishing,36.0,Tiger,Oct,N,M
1352,1959,Sea Disaster,usa,"Adrift, hanging onto cushion, after his 17' skiff ran out of gas & capsized 3 miles from shore",30.0,Unspecified,Sep,N,M
1353,1959,Invalid,philippines,The 240-ton motor vessel Pilar II with 100 people on board capsized in high winds & rough seas,10.0,Unspecified,Aug,Unknown,M
1354,1959,Unprovoked,japan,Swimming,13.0,Unspecified,Aug,Y,M
1355,1959,Unprovoked,usa,Spearfishing (but on surface),25.0,Unspecified,Jul,N,M
1356,1959,Unprovoked,usa,Free diving for abalone,33.0,White,Jun,Y,M
1357,1959,Unprovoked,usa,Treading water,18.0,White,May,Y,M
1358,1959,Unprovoked,usa,Spearfishing,19.0,Tiger,May,N,M
1359,1959,Unprovoked,south africa,Treading water,14.0,Unspecified,Feb,N,M
1360,1959,Unprovoked,australia,Working prawn net,20.0,Grey,Jan,N,M
1361,1959,Unprovoked,australia,In deep water about 100 yards from his ship,22.0,Unspecified,Jan,Y,M
1362,1959,Unprovoked,australia,"Surfing, but treading water",17.0,Unspecified,Jan,N,M
1363,1959,Unprovoked,south africa,Swimming,18.0,White,Jan,N,M
1364,1958,Unprovoked,usa,Surfing on air mattress,15.0,Tiger,Dec,Y,M
1365,1958,Unprovoked,american samoa,Cleaning hull of ship ,22.0,Tiger,Dec,Y,M
1366,1958,Unprovoked,australia,Swimming,21.0,Unspecified,Nov,Y,M
1367,1958,Unprovoked,bahamas,Fishing,42.0,Unspecified,Sep,N,M
1368,1958,Unprovoked,usa,"Swimming, ducking for shells in water 0.9 m deep",12.0,Tiger,Jul,N,M
1369,1958,Unprovoked,usa,"Swimming, ducking for shells in water 0.9 m deep",8.0,Tiger,Jul,N,M
1370,1958,Sea Disaster,pacific ocean,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,31.0,Unspecified,Jul,N,M
1371,1958,Provoked,usa,Free diving,20.0,Unspecified,Jul,N,M
1372,1958,Unprovoked,bahamas,"Spearfishing, had fish on his spear",36.0,Tiger,Jul,N,M
1373,1958,Provoked,usa,Wading,59.0,Unspecified,Jun,N,M
1374,1958,Unprovoked,usa,Walking,17.0,Tiger,Jun,N,M
1375,1958,Unprovoked,taiwan,Diving,29.0,Unspecified,Apr,N,M
1376,1958,Unprovoked,south africa,Paddling in knee-deep water,28.0,Unspecified,Apr,Y,F
1377,1958,Unprovoked,south africa,Swimming with goggles,29.0,Unspecified,Apr,Y,M
1378,1958,Unprovoked,australia,Body surfing,14.0,Unspecified,Jan,N,M
1379,1957,Unprovoked,south africa,Standing,14.0,Unspecified,Dec,N,F
1380,1957,Unprovoked,south africa,Floating,23.0,Unspecified,Dec,Y,M
1381,1957,Unprovoked,usa,Swimming,57.0,White,Jul,Y,M
1382,1957,Unprovoked,australia,Competing in spearfishing championship & towing dead fish,28.0,Unspecified,May,N,M
1383,1957,Unprovoked,usa,Swimming,25.0,White,Apr,Y,M
1384,1957,Provoked,usa,Standing,17.0,Unspecified,Apr,N,M
1385,1957,Unprovoked,australia,Swimming between  anchored  pearling luggers,22.0,Unspecified,Apr,N,M
1386,1956,Unprovoked,papua new guinea,Spearfishing,19.0,Tiger,Dec,Y,M
1387,1956,Unprovoked,senegal,"Skindiving, fish at belt",19.0,Lemon,Oct,N,M
1388,1956,Unprovoked,usa,Swimming near pier,10.0,White,Aug,N,M
1389,1956,Unprovoked,australia,"Swimming, attacked at  surf carnival",26.0,Unspecified,Mar,Y,M
1390,1956,Unprovoked,australia,Diving into water,15.0,Unspecified,Feb,Y,M
1391,1955,Unprovoked,papua new guinea,Swimming,8.0,Unspecified,Nov,N,M
1392,1955,Unprovoked,american samoa,Swimming,28.0,Unspecified,Aug,Y,M
1393,1955,Unprovoked,usa,Spearfishing,19.0,White,Feb,N,M
1394,1955,Unprovoked,australia,Swimming,25.0,White,Feb,Y,M
1395,1955,Unprovoked,australia,Hunting lobsters in 2.4 m of water,13.0,Unspecified,Jan,Y,M
1396,1954,Unprovoked,australia,Pearl diving from lugger Whyalla,30.0,Unspecified,Jun,N,M
1397,1954,Unprovoked,argentina,Floating,18.0,White,Jan,N,M
1398,1954,Unprovoked,papua new guinea,Crouching in the water,26.0,Unspecified,Jan,N,M
1399,1953,Invalid,mexico,Free diving,19.0,Unspecified,Aug,Unknown,M
1400,1953,Unprovoked,usa,Spearfishing,15.0,Unspecified,Jul,Y,M
1401,1953,Unprovoked,australia,Spearfishing,25.0,Unspecified,Feb,N,M
1402,1952,Unprovoked,australia,"Fishing, setting nets",25.0,Unspecified,Dec,N,M
1403,1952,Unprovoked,usa,Body surfing & treading water,17.0,White,Dec,Y,M
1404,1951,Unprovoked,australia,Treading water,21.0,Unspecified,Dec,Y,M
1405,1951,Unprovoked,south africa,Swimming,23.0,White,Nov,N,M
1406,1951,Unprovoked,south africa,Treading water,24.0,White,Nov,N,M
1407,1951,Provoked,australia,Fell off surf ski,23.0,Unspecified,Mar,N,M
1408,1951,Unprovoked,south africa,Body surfing,31.0,Unspecified,Feb,N,M
1409,1950,Unprovoked,australia,Body surfing,21.0,White,Nov,N,M
1410,1950,Unprovoked,usa,Body surfing / treading water,31.0,White,Oct,N,M
1411,1950,Unprovoked,australia,Fishing,25.0,Unspecified,Oct,N,M
1412,1950,Provoked,el salvador,Jerked overboard while pole fishing for tuna,27.0,Unspecified,Aug,N,M
1413,1950,Unprovoked,south africa,Body surfing,14.0,White,Feb,Y,M
1414,1950,Unprovoked,indonesia,Bending over,7.0,Tiger,Unknown,Y,M
1415,1949,Unprovoked,australia,Free diving or wading back to shore,36.0,Unspecified,Nov,N,M
1416,1949,Unprovoked,australia,Bathing in water 0.9 m deep,13.0,Unspecified,Apr,Y,M
1417,1949,Unprovoked,australia,Lifesaving exhibition,20.0,White,Jan,Y,M
1418,1949,Invalid,australia,Surfing,32.0,Unspecified,Jan,Unknown,M
1419,1948,Unprovoked,greece,Swimming,17.0,Unspecified,Sep,Y,M
