,year,type,country,activity,age,species,month,fatal,gender,id_country
1353,2013,Unprovoked,bahamas,Cleaning fish,64.0,Unspecified,Jul,N,M,9
1354,2011,Unprovoked,bahamas,Scuba diving,55.0,Unspecified,Jan,N,M,9
1355,2008,Unprovoked,bahamas,Diving,49.0,Bull,Feb,Y,M,9
1356,2007,Unprovoked,bahamas,Spearfishing,48.0,Unspecified,Sep,N,F,9
1357,2007,Unprovoked,bahamas,Spearfishing,48.0,Bull,Jul,N,F,9
1358,2004,Provoked,bahamas,Free diving & spearfishing,63.0,Unspecified,May,N,M,9
1359,2003,Unprovoked,bahamas,Spearfishing,58.0,Unspecified,Jul,N,M,9
1360,2003,Unprovoked,bahamas,Spearfishing,39.0,Bull,Jul,N,M,9
1361,2002,Unprovoked,bahamas,Standing,43.0,Bull,Apr,N,M,9
1362,2001,Unprovoked,bahamas,Spearfishing,44.0,Bull,Aug,N,M,9
1363,2001,Unprovoked,bahamas,Spearfishing,43.0,Bull,Aug,N,M,9
1364,1999,Unprovoked,bahamas,Spearfishing & holding catch,35.0,Bull,Aug,N,M,9
1365,1998,Unprovoked,bahamas,Spearfishing,28.0,Unspecified,Aug,N,M,9
1366,1994,Unprovoked,bahamas,Spearfishing,30.0,Unspecified,Jun,N,M,9
1367,1993,Unprovoked,bahamas,Spearfishing,51.0,Unspecified,Aug,N,M,9
1368,1981,Unprovoked,bahamas,Snorkeling on surface,53.0,Unspecified,Aug,N,M,9
1369,1973,Unprovoked,bahamas,"Free diving, Spearfishing",11.0,Bull,Sep,N,M,9
1370,1967,Unprovoked,bahamas,Photographing sharks underwater using Scuba,41.0,Unspecified,Aug,N,M,9
1371,1958,Unprovoked,bahamas,Fishing,42.0,Unspecified,Sep,N,M,9
1372,1958,Unprovoked,bahamas,"Spearfishing, had fish on his spear",36.0,Tiger,Jul,N,M,9
1373,1942,Unprovoked,bahamas,Swimming along side N.E.L. vessel Saluda,48.0,Unspecified,Unknown,N,M,9
1374,1939,Provoked,bahamas,"Dress diving, filming shark & pulling it through the water for a motion picture scene",38.0,Unspecified,Jul,N,M,9
1375,1997,Unprovoked,bahamas,Spearfishing ,27.87,Unspecified,Unknown,N,M,9
1376,1997,Unprovoked,bahamas,Unknown,27.87,White,Unknown,N,M,9
1377,1997,Provoked,bahamas,Testing movie camera in full diving dress,27.87,Unspecified,Unknown,N,M,9
1378,2017,Unprovoked,indonesia,Surfing,48.0,Bull,Jan,N,M,10
1379,2016,Unprovoked,indonesia,Surfing,24.0,Bull,Apr,N,M,10
1380,1950,Unprovoked,indonesia,Bending over,7.0,Tiger,Unknown,Y,M,10
1381,1997,Unprovoked,indonesia,Swimming near anchored ship,27.87,Unspecified,Unknown,Y,M,10
1382,2016,Unprovoked,egypt,Swimming,23.0,Unspecified,Jun,N,M,11
1383,2010,Unprovoked,egypt,Snorkeling,25.0,White,Dec,Y,F,11
1384,2010,Unprovoked,egypt,Snorkeling,54.0,Unspecified,Dec,N,M,11
1385,2010,Unprovoked,egypt,Snorkeling,46.0,Unspecified,Dec,N,M,11
1386,2010,Unprovoked,egypt,Snorkeling,25.0,White,Nov,N,F,11
1387,2010,Unprovoked,egypt,Snorkeling,48.0,White,Nov,N,F,11
1388,2010,Unprovoked,egypt,Swimming / treading water,24.0,White,Apr,N,M,11
1389,2009,Unprovoked,egypt,Snorkeling,50.0,White,Jun,Y,F,11
1390,2007,Unprovoked,egypt,Swimming,18.0,White,Sep,N,F,11
1391,2016,Provoked,new zealand,Fishing,39.0,Unspecified,May,N,M,12
1392,2014,Unprovoked,new zealand,Surfing,28.0,Unspecified,Feb,N,M,12
1393,2013,Unprovoked,new zealand,Swimming,46.0,White,Feb,Y,M,12
1394,2011,Unprovoked,new zealand,Surfing,41.0,Unspecified,Apr,N,M,12
1395,2010,Provoked,new zealand,Boogie Boarding,14.0,Unspecified,Feb,N,F,12
1396,2009,Unprovoked,new zealand,Swimming,49.0,Unspecified,Jan,N,M,12
1397,2006,Unprovoked,new zealand,Surfing,10.0,Unspecified,Dec,N,M,12
1398,2005,Boating,new zealand,Fishing from a kayak,39.0,White,Jan,N,M,12
1399,2004,Unprovoked,new zealand,Surfing,15.0,Unspecified,Feb,N,M,12
1400,2003,Unprovoked,new zealand,Scuba diving,44.0,White,Feb,N,M,12
1401,1996,Unprovoked,new zealand,Diving for abalone,23.0,White,Sep,N,M,12
1402,1971,Unprovoked,new zealand,Surfing,16.0,White,Mar,N,M,12
1403,1968,Unprovoked,new zealand,Surfing,17.0,White,Dec,N,M,12
1404,1968,Unprovoked,new zealand,Spearfishing,24.0,White,Sep,Y,M,12
1405,1967,Unprovoked,new zealand,Lifesaving drill,21.0,White,Mar,Y,M,12
1406,1964,Unprovoked,new zealand,Spearfishing,26.0,White,Feb,N,M,12
1407,1964,Unprovoked,new zealand,Swimming,19.0,White,Feb,Y,M,12
1408,1963,Unprovoked,new zealand,Treading water while alongside capsized yacht,20.0,Unspecified,Nov,N,M,12
1409,1962,Unprovoked,new zealand,Splashing ,18.0,Unspecified,Jan,N,M,12
1410,1962,Unprovoked,new zealand,Surf fishing,54.0,Unspecified,Jan,N,F,12
1411,1997,Unprovoked,new zealand,Unknown,27.87,Unspecified,Jun,Y,M,12
1412,2016,Provoked,french polynesia,Spearfishing,22.0,Grey,Apr,Unknown,M,13
1413,2016,Provoked,french polynesia,Spearfishing,26.0,Grey,Apr,N,M,13
1414,2015,Unprovoked,french polynesia,Spearfishing,19.0,Unspecified,May,N,M,13
1415,2015,Unprovoked,french polynesia,Hand feeding sharks,9.0,Unspecified,Mar,N,M,13
1416,2014,Unprovoked,french polynesia,Kitesurfing,21.0,Unspecified,Feb,N,M,13
1417,2013,Unprovoked,french polynesia,Kite boarding,53.0,Unspecified,Apr,N,M,13
1418,2013,Unprovoked,french polynesia,Scuba diving,48.0,Lemon,Feb,N,M,13
1419,2011,Unprovoked,french polynesia,Surfing,32.0,Grey,Aug,N,M,13
1420,1997,Unprovoked,french polynesia,Fishing,27.87,Unspecified,Mar,N,M,13
1421,2016,Unprovoked,new caledonia,Walking,25.0,Tiger,Apr,Y,F,14
1422,2013,Unprovoked,new caledonia,Snorkeling,37.0,Bull,Dec,N,M,14
1423,2011,Unprovoked,new caledonia,Kite Boarding,15.0,Tiger,May,Y,M,14
1424,2011,Unprovoked,new caledonia,Spearfishing,21.0,Unspecified,Feb,N,M,14
1425,2008,Unprovoked,new caledonia,Fishing,40.0,Bull,May,N,M,14
1426,2008,Unprovoked,new caledonia,Swimming,32.0,Bull,Apr,N,M,14
1427,2007,Unprovoked,new caledonia,Swimming,23.0,Tiger,Sep,Y,F,14
1428,2007,Unprovoked,new caledonia,Surfing,26.0,Tiger,Apr,N,M,14
1429,2007,Unprovoked,new caledonia,Spearfishing (free diving),30.0,Tiger,Jan,N,M,14
1430,2000,Unprovoked,new caledonia,Spearfishing,35.0,Tiger,Mar,Y,M,14
1431,2015,Unprovoked,ecuador,Snorkeling,55.0,Unspecified,Nov,N,M,15
1432,2013,Unprovoked,ecuador,Surfing,29.0,Unspecified,May,N,M,15
1433,2015,Unprovoked,thailand,Wading,37.0,Unspecified,Sep,N,F,16
1434,2015,Unprovoked,reunion,Surfing,47.0,Bull,Jun,N,M,17
1435,2015,Unprovoked,reunion,Surfing,13.0,Bull,Apr,Y,M,17
1436,2015,Unprovoked,reunion,Swimming,22.0,Tiger,Feb,Y,F,17
1437,2013,Unprovoked,reunion,Body boarding,24.0,Bull,Oct,N,M,17
1438,2013,Unprovoked,reunion,Body boarding,36.0,Bull,May,Y,M,17
1439,2010,Unprovoked,reunion,Surfing,34.0,Unspecified,Mar,N,M,17
1440,2004,Unprovoked,reunion,Body boarding,15.0,Tiger,Oct,N,M,17
1441,2004,Unprovoked,reunion,Surfing,20.0,Unspecified,Mar,N,M,17
1442,2000,Unprovoked,reunion,Surfing,27.0,Tiger,Sep,N,M,17
1443,1999,Unprovoked,reunion,Swimming after being swept into sea by a large wave,52.0,Bull,Apr,Y,M,17
1444,1996,Unprovoked,reunion,Surfing,25.0,Tiger,Jan,Y,M,17
1445,1994,Unprovoked,reunion,Windsurfing,24.0,Bull,Jul,Y,M,17
1446,1992,Unprovoked,reunion,Surfing,16.0,Bull,Jun,Y,M,17
1447,1991,Unprovoked,reunion,Surfing,30.0,Tiger,Jul,N,M,17
1448,1980,Unprovoked,reunion,Spearfishing,22.0,White,Nov,N,M,17
1449,1997,Unprovoked,reunion,yachtsman in a zodiac,27.87,Unspecified,Unknown,N,M,17
1450,1997,Unprovoked,reunion,Swimming,27.87,Unspecified,Unknown,Y,Unknown,17
1451,2013,Unprovoked,mexico,Swimming,34.0,Tiger,Apr,N,F,18
1452,2012,Unprovoked,mexico,Swimming,32.0,Unspecified,Nov,Y,M,18
1453,2012,Unprovoked,mexico,Free diving / spearfishing,46.0,Bull,May,N,M,18
1454,2011,Unprovoked,mexico,Swimming,38.0,Unspecified,Jan,N,F,18
1455,2008,Unprovoked,mexico,Surfing,49.0,Unspecified,May,N,M,18
1456,2008,Unprovoked,mexico,Surfing,24.0,Tiger,Apr,Y,M,18
1457,2008,Invalid,mexico,Swimming,32.0,Unspecified,Apr,Unknown,M,18
1458,2001,Unprovoked,mexico,Body surfing,26.0,Tiger,Sep,N,M,18
1459,1980,Unprovoked,mexico,Body surfing,13.0,Tiger,Apr,N,F,18
1460,1973,Unprovoked,mexico,"Free diving, Spearfishing",37.0,White,Sep,Y,M,18
1461,1964,Unprovoked,mexico,Floating on his back in an inner tube,19.0,Unspecified,Aug,N,M,18
1462,1962,Unprovoked,mexico,Wading,32.0,Unspecified,Oct,Y,M,18
1463,1953,Invalid,mexico,Free diving,19.0,Unspecified,Aug,Unknown,M,18
1464,1943,Invalid,mexico,Swimming,25.0,Unspecified,Jul,Unknown,M,18
1465,1997,Unprovoked,mexico,Unknown,27.87,Unspecified,Unknown,N,M,18
1466,2013,Unprovoked,jamaica,Spearfishing,25.0,Tiger,Mar,Y,M,19
1467,1922,Unprovoked,jamaica,Swimming,19.0,Unspecified,Unknown,Y,M,19
1468,1997,Unprovoked,jamaica,Swimming,27.87,Unspecified,Dec,Y,M,19
1469,1997,Unprovoked,jamaica,Fell overboard,27.87,Unspecified,Oct,Y,M,19
1470,2012,Provoked,italy,Attempting to rescue an injured & beached shark,57.0,Unspecified,Jun,Unknown,M,20
1471,1991,Boating,italy,Canoeing,40.0,White,Jul,N,F,20
1472,1989,Unprovoked,italy,"Scuba diving, but swimming on surface",47.0,White,Feb,Y,M,20
1473,1985,Unprovoked,italy,Snorkeling,13.0,White,Jul,N,M,20
1474,1962,Unprovoked,italy,Spearfishing with Scuba gear,28.0,White,Sep,Y,M,20
1475,1961,Unprovoked,italy,Spearfishing,21.0,White,Jul,N,M,20
1476,1926,Unprovoked,italy,Swimming,20.0,White,Jul,Y,M,20
1477,1997,Unprovoked,italy,Swimming,27.87,Unspecified,Apr,Y,M,20
1478,1997,Unprovoked,italy,Swimming,27.87,White,Unknown,Y,M,20
1479,1997,Sea Disaster,italy,Shipwreck,27.87,Unspecified,Unknown,Y,M,20
1480,1997,Boat,italy,Wooden fishing boat,27.87,White,Unknown,N,M,20
1481,2011,Unprovoked,papua new guinea,Kite Surfing,30.0,Tiger,Sep,N,M,21
1482,1966,Unprovoked,papua new guinea,Swimming,13.0,Unspecified,Oct,Y,F,21
1483,1966,Unprovoked,papua new guinea,Bathing,8.0,Unspecified,Oct,Y,F,21
1484,1964,Unprovoked,papua new guinea,"Canoe swamped, swimming back to canoe",28.0,Unspecified,Dec,N,M,21
1485,1963,Provoked,papua new guinea,Fishing / standing in waist deep water,18.0,Tiger,Nov,N,F,21
1486,1963,Provoked,papua new guinea,Fishing,30.0,Unspecified,Jun,N,M,21
1487,1962,Provoked,papua new guinea,Fishing,49.0,Unspecified,Aug,N,M,21
1488,1962,Unprovoked,papua new guinea,Swimming,10.0,Unspecified,Mar,Y,M,21
1489,1962,Unprovoked,papua new guinea,Spearfishing,24.0,White,Jan,N,M,21
1490,1956,Unprovoked,papua new guinea,Spearfishing,19.0,Tiger,Dec,Y,M,21
1491,1955,Unprovoked,papua new guinea,Swimming,8.0,Unspecified,Nov,N,M,21
1492,1954,Unprovoked,papua new guinea,Crouching in the water,26.0,Unspecified,Jan,N,M,21
1493,1997,Unprovoked,papua new guinea,Swimming to canoe,27.87,Unspecified,Unknown,Y,M,21
1494,1997,Invalid,papua new guinea,Scuba diving,27.87,Unspecified,Unknown,Y,M,21
1495,1997,Sea Disaster,papua new guinea,Spent 8 days in dinghy,27.87,Unspecified,Unknown,N,M,21
1496,1997,Sea Disaster,papua new guinea,"Aircraft ditched in the sea, swimming ashore",27.87,Unspecified,Unknown,N,M,21
1497,2011,Unprovoked,russia,Swimming,25.0,Unspecified,Aug,N,M,22
1498,2011,Unprovoked,seychelles,Swimming or Snorkeling,30.0,Bull,Aug,Y,M,23
1499,1997,Unprovoked,seychelles,a corsair's boat was overturned,27.87,Unspecified,Unknown,Y,F,23
1500,1997,Unprovoked,seychelles,Swimming from capsized pirogue,27.87,Tiger,Unknown,Y,M,23
1501,2010,Unprovoked,vietnam,Swimming,17.0,Unspecified,Jun,N,M,24
1502,2010,Unprovoked,vietnam,Rescuing,58.0,Unspecified,May,N,F,24
1503,2010,Unprovoked,vietnam,Swimming,60.0,Unspecified,May,N,F,24
1504,1997,Unprovoked,vietnam,Bathing,27.87,Unspecified,Unknown,N,M,24
1505,1997,Unprovoked,vietnam,Swimming around anchored ship,27.87,Unspecified,Unknown,N,M,24
1506,2010,Invalid,guam,Spearfishing (free diving),31.0,Unspecified,Feb,Unknown,M,25
1507,2009,Provoked,guam,Spearfishing,27.0,Unspecified,May,N,M,25
1508,2009,Unprovoked,mozambique,Swimming,27.0,Unspecified,Dec,N,M,26
1509,1998,Unprovoked,mozambique,Towing rubber dinghy,35.0,Unspecified,Apr,Y,F,26
1510,1998,Unprovoked,mozambique,Surfing,23.0,Unspecified,Jan,N,M,26
1511,1972,Unprovoked,mozambique,Swimming,25.0,Unspecified,Dec,N,M,26
1512,1972,Unprovoked,mozambique,Standing,24.0,White,Jan,N,M,26
1513,1961,Unprovoked,mozambique,Swimming,37.0,Unspecified,Apr,N,M,26
1514,1961,Unprovoked,mozambique,"Swimming, using bundles of sticks as raft",38.0,Unspecified,Apr,Y,M,26
1515,1997,Boat,mozambique,Fishing,27.87,Unspecified,Unknown,N,Unknown,26
1516,1997,Unprovoked,mozambique,Skindiving,36.0,Unspecified,Unknown,N,M,26
1517,2009,Provoked,scotland,Diving,23.0,Unspecified,Oct,N,M,27
1518,2009,Provoked,united kingdom,Fishing,39.0,Unspecified,Oct,N,M,28
1519,2009,Provoked,taiwan,Fishing,46.0,Unspecified,May,N,M,29
1520,1964,Unprovoked,taiwan,Swimming,20.0,Unspecified,Sep,N,M,29
1521,1958,Unprovoked,taiwan,Diving,29.0,Unspecified,Apr,N,M,29
1522,2008,Unprovoked,croatia,Spearfishing,43.0,White,Oct,N,M,30
1523,1971,Unprovoked,croatia,Swimming,34.0,White,Sep,Y,M,30
1524,1961,Unprovoked,croatia,Swimming,19.0,White,Sep,Y,M,30
1525,2006,Unprovoked,fiji,Surfing,21.0,Tiger,Mar,N,M,31
1526,2000,Unprovoked,fiji,Swimming back from anchored sailboat,47.0,Unspecified,Dec,Y,M,31
1527,1997,Unprovoked,fiji,Snorkeling,47.0,Tiger,Jun,N,F,31
1528,1964,Unprovoked,fiji,Spearfishing,35.0,Tiger,May,Y,M,31
1529,1963,Unprovoked,fiji,Fishing,21.0,Tiger,Nov,N,F,31
1530,1963,Unprovoked,fiji,Spearfishing,28.0,White,Feb,N,M,31
1531,1959,Unprovoked,fiji,Spearfishing,36.0,Tiger,Oct,N,M,31
1532,1997,Unprovoked,fiji,Spearfishing ,27.0,Unspecified,Unknown,N,M,31
1533,1997,Unprovoked,fiji,Swimming with fish attached to  belt,27.87,Unspecified,Unknown,N,F,31
1534,1997,Unprovoked,fiji,Wreck of  large double sailing canoe,27.87,Unspecified,Unknown,Y,Unknown,31
1535,2006,Unprovoked,tonga,Swimming,24.0,Tiger,Feb,Y,F,32
1536,2002,Provoked,tonga,Swimming,27.87,Tiger,Sep,N,M,32
1537,1995,Unprovoked,tonga,Fishing,18.0,Unspecified,Aug,N,M,32
1538,2005,Unprovoked,st. maartin,Standing,55.0,Unspecified,Oct,N,M,33
1539,2005,Unprovoked,grand cayman,Scuba diving,57.0,Unspecified,Oct,N,F,34
1540,2005,Unprovoked,vanuatu,Swimming,7.0,Unspecified,Jun,Y,F,35
1541,1987,Unprovoked,vanuatu,Swimming,8.0,Unspecified,Apr,Y,M,35
1542,1997,Unprovoked,vanuatu,Unknown,27.87,Unspecified,Aug,Y,F,35
1543,1997,Provoked,vanuatu,Attempting to drive shark from area,27.87,Unspecified,Aug,N,M,35
1544,2004,Unprovoked,venezuela,Spearfishing,40.0,Bull,Jan,N,M,36
1545,2003,Unprovoked,venezuela,Surfing,28.0,Unspecified,Apr,N,M,36
1546,1997,Unprovoked,venezuela,Pearl diving,27.87,Unspecified,Unknown,Y,M,36
1547,1997,Unprovoked,venezuela,Spearfishing ,27.87,Unspecified,Unknown,Y,M,36
1548,2002,Unprovoked,turks & caicos,Snorkeling,41.0,Unspecified,Nov,N,F,37
1549,2000,Unprovoked,okinawa,Surfing,31.0,White,Sep,Y,M,38
1550,1999,Unprovoked,marshall islands,Fishing,23.0,Unspecified,Aug,N,M,39
1551,1962,Unprovoked,marshall islands,Fishing with hand net in 2' of water,57.0,Unspecified,Jan,N,M,39
1552,1997,Unprovoked,marshall islands,Swimming,27.87,Unspecified,Unknown,N,M,39
1553,1999,Unprovoked,mauritius,Swimming,41.0,Grey,Apr,N,F,40
1554,1995,Unprovoked,hong kong,Swimming,29.0,Unspecified,Jun,Y,M,41
1555,1991,Unprovoked,hong kong,Swimming ,65.0,Tiger,Jun,Y,F,41
1556,1995,Unprovoked,japan,Scuba diving for bivalves,47.0,White,Apr,Y,M,42
1557,1992,Unprovoked,japan,Hookah diving for pen shells ,41.0,White,Mar,Y,M,42
1558,1959,Unprovoked,japan,Swimming,13.0,Unspecified,Aug,Y,M,42
1559,1981,Unprovoked,south korea,Shell diving,27.0,White,May,Y,F,43
1560,1974,Unprovoked,israel,Swimming,20.0,Unspecified,Sep,N,F,44
1561,1970,Unprovoked,micronesia,Diving,43.0,Unspecified,Sep,N,M,45
1562,1968,Unprovoked,columbia,Dynamite fishing,18.0,Unspecified,Aug,N,M,46
1563,1966,Unprovoked,new britain,Swimming,13.0,Unspecified,Aug,Y,F,47
1564,1966,Unprovoked,new britain,Diving into water,9.0,Unspecified,Aug,Y,F,47
1565,1965,Unprovoked,palau,Walking on reef,8.0,Tiger,Apr,N,M,48
1566,1963,Unprovoked,palau,Fishing,35.0,Unspecified,Nov,N,M,48
1567,1963,Unprovoked,solomon islands,Spearing fish,30.0,Unspecified,Sep,Y,M,49
1568,1997,Unprovoked,solomon islands,Diving,27.87,Unspecified,Feb,N,M,49
1569,1997,Unprovoked,solomon islands,Floating on his back,27.87,Unspecified,Unknown,N,M,49
1570,1963,Unprovoked,federated states of micronesia,Spearfishing,26.0,Tiger,Jul,N,M,50
1571,1963,Unprovoked,greece,Swimming,42.0,White,Jun,Y,F,51
1572,1948,Unprovoked,greece,Swimming,17.0,Unspecified,Sep,Y,M,51
1573,1997,Unprovoked,greece,Washing his pig in preparation for a religious ceremony,27.87,Unspecified,Unknown,Y,M,51
1574,1997,Sea Disaster,greece,Shipwrecked Persian Fleet,27.87,Unspecified,Unknown,Y,M,51
1575,1997,Unprovoked,greece,Swimming,27.87,Unspecified,Unknown,Y,F,51
1576,1997,Unprovoked,greece,Free diving for sponges,27.87,Unspecified,Unknown,Y,M,51
1577,1997,Unprovoked,greece,Swimming,27.87,Unspecified,May,Y,F,51
1578,1997,Unprovoked,greece,Sponge diving,27.87,Unspecified,Unknown,N,M,51
1579,1962,Unprovoked,british west indies,Spearfishing,24.0,Unspecified,Sep,N,M,52
1580,1961,Unprovoked,north pacific ocean,Free diving,33.0,Grey,Mar,N,M,53
1581,1997,Unprovoked,north pacific ocean,"Fishing, wading with string of fish",27.87,Unspecified,Mar,N,M,53
1582,1960,Unprovoked,bermuda,Free diving but treading water at surface,25.0,Unspecified,May,N,M,54
1583,1960,Invalid,bermuda,Floating on a raft,21.0,Unspecified,Apr,Unknown,M,54
1584,1997,Unprovoked,bermuda,Unknown,27.87,Unspecified,Unknown,Y,M,54
1585,1997,Unprovoked,bermuda,Spearfishing ,27.87,Unspecified,Apr,N,M,54
1586,1959,Invalid,philippines,The 240-ton motor vessel Pilar II with 100 people on board capsized in high winds & rough seas,10.0,Unspecified,Aug,Unknown,M,55
1587,1958,Unprovoked,american samoa,Cleaning hull of ship ,22.0,Tiger,Dec,Y,M,56
1588,1955,Unprovoked,american samoa,Swimming,28.0,Unspecified,Aug,Y,M,56
1589,1958,Sea Disaster,pacific ocean,U.S. Airforce C124 enroute from Hickham Air Base to Japan went down. The 3 survivors fashioned raft from mailbags  & were rescued 3 days after the crash.,31.0,Unspecified,Jul,N,M,57
1590,1997,Sea Disaster,pacific ocean,Unknown,27.87,Unspecified,Unknown,Y,M,57
1591,1956,Unprovoked,senegal,"Skindiving, fish at belt",19.0,Lemon,Oct,N,M,58
1592,1954,Unprovoked,argentina,Floating,18.0,White,Jan,N,M,59
1593,1950,Provoked,el salvador,Jerked overboard while pole fishing for tuna,27.0,Unspecified,Aug,N,M,60
1594,1945,Unprovoked,iraq,Swimming,15.0,Bull,Unknown,N,M,61
1595,1938,Unprovoked,iraq,"Swimming, naked",9.0,Bull,May,N,M,61
1596,1997,Unprovoked,iraq,Fishing from a small boat & put his hand in the water while holding a dead fish,25.0,Unspecified,Unknown,N,M,61
1597,1997,Unprovoked,iraq,Swimming naked near a date palm where many dates fell into the water,6.0,Bull,Unknown,N,M,61
1598,1997,Unprovoked,iraq,Swimming in section of river used for washing clothes & cooking utensils,16.0,Bull,Unknown,N,M,61
1599,1997,Unprovoked,iraq,Swimming,13.0,Bull,Unknown,Y,M,61
1600,1943,Unprovoked,panama,Dived overboard to check propeller of US Navy motor torpedo boat,20.0,White,Sep,Y,M,62
1601,1928,Unprovoked,panama,Swimming,17.0,Unspecified,Nov,Y,M,62
1602,1997,Unprovoked,panama,Pearl diving,27.87,Unspecified,Unknown,Y,M,62
1603,1997,Unprovoked,panama,Swimming/,20.0,Unspecified,Oct,Y,M,62
1604,1997,Unprovoked,panama,Unknown,27.87,Unspecified,Unknown,Y,M,62
1605,1997,Unprovoked,india,Standing,35.0,Unspecified,May,Y,M,63
1606,1997,Unprovoked,india,Wading,27.87,Unspecified,Unknown,Unknown,Unknown,63
1607,1997,Unprovoked,india,Unknown,27.87,Unspecified,Unknown,Unknown,Unknown,63
1608,1997,Unprovoked,india,Ship lay at anchor & man was working on its rudder,27.87,Unspecified,Unknown,Unknown,M,63
1609,1997,Provoked,india,Unknown,27.87,Unspecified,Unknown,N,M,63
1610,1997,Unprovoked,india,Unknown,27.87,Unspecified,Unknown,Y,M,63
1611,1997,Unprovoked,Unknown,Dropped overboard,27.87,Unspecified,May,Y,Unknown,64
1612,1997,Unprovoked,Unknown,Swimming,27.87,Unspecified,Jul,Y,M,64
1613,1997,Unprovoked,Unknown,Swimming,27.87,Unspecified,Dec,Y,M,64
1614,1997,Unprovoked,Unknown,Unknown,27.87,Unspecified,Unknown,Unknown,M,64
1615,1997,Unprovoked,Unknown,Swimming,27.87,Unspecified,Unknown,Unknown,M,64
1616,1997,Unprovoked,Unknown,Sponge diving,27.87,Unspecified,Unknown,Y,M,64
1617,1997,Unprovoked,Unknown,Ascending from a dive,27.87,Unspecified,Unknown,Y,M,64
1618,1997,Provoked,Unknown,Unknown,27.87,Unspecified,Unknown,N,M,64
1619,1997,Unprovoked,Unknown,Netting shrimp,27.87,Unspecified,Unknown,N,F,64
1620,1997,Sea Disaster,Unknown,A group of survivors on a raft for 17-days,27.87,Unspecified,Unknown,Y,Unknown,64
1621,1997,Unprovoked,barbados,Washing himself,27.87,Unspecified,Aug,Y,M,65
1622,1997,Unprovoked,barbados,Swimming,19.0,Unspecified,Mar,N,M,65
1623,1997,Unprovoked,barbados,Bathing,27.87,Unspecified,Unknown,Y,M,65
1624,1997,Sea Disaster,martinique,Unknown,27.87,Unspecified,Mar,Y,M,66
1625,1997,Unprovoked,guinea,Murder,27.87,Unspecified,Unknown,Y,M,67
1626,1997,Invalid,guinea,Went overboard,27.87,Unspecified,Unknown,Unknown,M,67
1627,1997,Boat,greenland,Unknown,27.87,White,Unknown,Y,Unknown,68
1628,1997,Invalid,france,Bathing,27.87,Unspecified,Unknown,Unknown,M,69
1629,1997,Unprovoked,france,Unknown,27.87,Unspecified,Unknown,Y,M,69
1630,1997,Unprovoked,france,Bathing,27.87,White,Unknown,N,M,69
1631,1997,Unprovoked,france,Unknown,27.87,White,Unknown,Unknown,M,69
1632,1997,Unprovoked,mediterranean sea,"Fell overboard from a frigate & was swallowed by a shark. The captain fired a gun at the shark, and the creature cast the man out of his throat.",27.87,Unspecified,Unknown,N,M,70
1633,1997,Unprovoked,mediterranean sea,Unknown,27.87,Unspecified,Unknown,Y,M,70
1634,1997,Unprovoked,sweden,Unknown,27.87,Unspecified,Unknown,Unknown,M,71
1635,1997,Invalid,iceland,Unknown,27.87,Unspecified,Unknown,Unknown,Unknown,72
1636,1997,Unprovoked,roatan,Unknown,27.87,Unspecified,Unknown,Unknown,M,73
1637,1997,Unprovoked,between portugal & india,Man fell overboard from ship. Those on board threw a rope to him with a wooden block & were pulling him to the ship,27.87,Unspecified,Jan,Y,M,74
1638,1997,Unprovoked,canada,Fishing,27.87,Unspecified,Unknown,N,M,75
1639,1997,Unprovoked,kenya,Diving,27.87,Unspecified,Unknown,N,M,76
1640,1997,Unprovoked,kenya,Diving,27.87,Unspecified,Unknown,Y,M,76
1641,1997,Unprovoked,uruguay,Swimming,27.87,Unspecified,Unknown,N,Unknown,77
1642,1997,Unprovoked,uruguay,Swimming,27.87,Unspecified,Unknown,Y,M,77
1643,1997,Unprovoked,lebanon,Collecting fish ,27.87,Unspecified,Unknown,N,M,78
1644,1997,Unprovoked,sudan,Snorkeling,27.87,Unspecified,Unknown,N,F,79
1645,1997,Unprovoked,sudan,Diving,27.87,Unspecified,Unknown,N,M,79
1646,1997,Unprovoked,djibouti,A dhow capsized,27.87,Unspecified,Unknown,Y,Unknown,80
1647,1997,Unprovoked,libya,Sponge diving,27.87,Unspecified,Unknown,Y,M,81
1648,1997,Unprovoked,sri lanka,Fishing?,27.87,Unspecified,Unknown,N,M,82
1649,1997,Unprovoked,bahrein,Pearl diving,27.87,Tiger,Unknown,Y,M,83
1650,1997,Unprovoked,korea,Diving,27.87,Unspecified,May,Y,F,84
1651,1997,Unprovoked,iran,Unknown,27.87,Bull,Unknown,N,M,85
1652,1997,Unprovoked,iran,Fishing in ankle-deep water,27.87,Unspecified,Unknown,Y,M,85
1653,1997,Unprovoked,iran,Unknown,27.87,Unspecified,Unknown,Y,M,85
1654,1997,Unprovoked,iran,"Standing, washing rear wheels of his ambulance in ankle-deep water",27.87,Unspecified,Unknown,Y,M,85
1655,1997,Unprovoked,red sea?,Free diving,27.87,Unspecified,Unknown,N,F,86
1656,1997,Unprovoked,singapore,Swimming,27.87,Unspecified,Unknown,N,Unknown,87
1657,1997,Unprovoked,madagascar,Bathing,27.87,Unspecified,Unknown,Y,M,88
1658,1997,Unprovoked,nicaragua,Lashing logs together when he fell into the water,27.87,Bull,Unknown,Y,M,89
1659,1997,Unprovoked,kiribati,Diving,27.87,Unspecified,Unknown,N,M,90
